TH;AMBITO;CODMUN;DISTRITO;SECCION;MESA;CENSO;VOTANTES;NULOS;VALIDOS;BLANCOS;VOTOS_CANDIDATOS;ABSTENCION;EAJ-PNV;PH;PCTE / ELAK;PSE-EE/PSOE;ATTKA/PACMA;PUM+J;EB-AZ;O.E.;EH BILDU;VOX;P-LIB;LxE-EaL;PODEMOS-AHALDUGU/EZKER AN;PP+Cs;L.F.F.;UCDE;EQUO BERDEAK-VERDES;RECORTES CERO-LV-M
Bizkaia;BILBAO;20;1;44;"	U";1125;644;4;640;6;634;481;341;0;0;78;2;0;4;;77;15;;1;31;80;0;;5;0
Bizkaia;BILBAO;20;1;45;"	A";599;327;1;326;2;324;272;138;0;0;32;2;0;0;;77;4;;0;27;36;1;;7;0
Bizkaia;BILBAO;20;1;45;"	B";558;297;3;294;3;291;261;116;0;0;36;5;0;2;;63;3;;0;21;42;0;;3;0
Bizkaia;BILBAO;20;1;46;"	U";1017;527;4;523;7;516;490;219;1;2;72;3;0;0;;117;12;;0;59;21;0;;10;0
Bizkaia;BILBAO;20;2;1;"	U";1030;440;2;438;1;437;590;162;1;0;85;4;1;2;;99;9;;0;34;34;0;;3;3
Bizkaia;BILBAO;20;2;2;"	U";556;249;3;246;1;245;307;80;0;0;29;1;0;1;;44;25;;0;27;33;0;;5;0
Bizkaia;BILBAO;20;2;3;"	A";636;315;5;310;5;305;321;134;0;4;34;4;0;0;;56;11;;0;22;36;0;;2;2
Bizkaia;BILBAO;20;2;3;"	B";621;298;;298;6;292;323;126;0;2;47;6;1;1;;48;7;;1;25;22;0;;6;0
Bizkaia;BILBAO;20;2;5;"	U";840;339;7;332;5;327;501;128;0;0;66;7;0;1;;46;9;;0;39;27;0;;3;1
Bizkaia;BILBAO;20;2;6;"	U";613;235;1;234;3;231;378;79;0;1;55;1;0;0;;43;7;;1;26;14;0;;4;0
Bizkaia;BILBAO;20;2;7;"	U";643;286;2;284;1;283;357;116;0;1;47;2;0;0;;45;5;;0;37;24;0;;5;1
Bizkaia;BILBAO;20;2;8;"	U";679;372;;372;5;367;307;177;0;0;46;0;1;0;;68;0;;0;48;15;1;;11;0
Bizkaia;BILBAO;20;2;9;"	U";687;303;2;301;1;300;384;105;0;1;48;2;0;1;;60;10;;0;31;25;0;;14;3
Bizkaia;BILBAO;20;2;10;"	U";615;282;1;281;1;280;333;113;0;1;59;3;0;1;;41;1;;0;19;38;0;;2;2
Bizkaia;BILBAO;20;2;11;"	U";1064;437;;437;7;430;627;147;0;0;108;4;1;0;;74;10;;1;37;44;0;;4;0
Bizkaia;BILBAO;20;2;12;"	A";593;323;6;317;1;316;270;173;0;0;47;1;1;0;;41;5;;0;18;22;0;;8;0
Bizkaia;BILBAO;20;2;12;"	B";598;317;2;315;3;312;281;167;0;0;50;0;0;1;;37;6;;0;16;34;0;;1;0
Bizkaia;BILBAO;20;2;13;"	U";1027;389;4;385;5;380;638;175;0;0;49;4;0;1;;93;11;;1;33;10;0;;2;1
Bizkaia;BILBAO;20;2;14;"	U";671;258;;258;2;256;413;110;0;0;45;1;0;0;;38;8;;0;31;19;0;;2;2
Bizkaia;BILBAO;20;2;15;"	U";799;403;2;401;4;397;396;199;0;0;63;1;1;1;;70;3;;0;16;37;0;;5;1
Bizkaia;BILBAO;20;2;16;"	U";894;418;8;410;4;406;476;197;0;1;68;2;2;0;;67;6;;0;33;27;1;;2;0
Bizkaia;BILBAO;20;2;18;"	U";795;410;5;405;5;400;385;170;0;0;63;2;0;0;;62;6;;0;42;40;0;;15;0
Bizkaia;BILBAO;20;2;19;"	U";1059;464;;464;10;454;595;183;0;2;70;1;1;2;;112;10;;0;41;30;0;;2;0
Bizkaia;BILBAO;20;2;20;"	U";951;413;5;408;2;406;538;157;1;0;48;4;0;1;;100;9;;0;50;30;0;;4;2
Bizkaia;BILBAO;20;2;21;"	U";727;318;1;317;4;313;409;152;1;1;42;3;0;0;;62;5;;0;25;17;0;;5;0
Bizkaia;BILBAO;20;2;22;"	U";871;382;3;379;4;375;489;147;0;2;80;2;0;0;;56;15;;0;34;39;0;;0;0
Bizkaia;BILBAO;20;2;23;"	U";618;259;2;257;5;252;359;88;0;2;57;0;0;0;;46;5;;3;12;33;3;;3;0
Bizkaia;BILBAO;20;2;24;"	U";777;378;2;376;2;374;399;149;0;0;74;2;0;2;;61;14;;0;30;33;0;;8;1
Bizkaia;BILBAO;20;2;25;"	A";609;346;;346;3;343;263;153;0;0;36;2;1;0;;79;10;;0;32;27;0;;3;0
Bizkaia;BILBAO;20;2;25;"	B";567;305;;305;2;303;262;135;0;0;48;2;0;1;;54;10;;0;22;22;0;;8;1
Bizkaia;BILBAO;20;2;26;"	U";1171;682;6;676;7;669;489;271;0;1;92;6;0;3;;174;12;;0;57;39;0;;13;1
Bizkaia;BILBAO;20;2;27;"	U";803;413;3;410;4;406;390;179;1;0;40;7;1;0;;90;12;;1;47;18;0;;10;0
Bizkaia;BILBAO;20;2;28;"	U";579;310;2;308;3;305;269;108;0;1;40;2;1;3;;94;2;;0;34;16;1;;3;0
Bizkaia;BILBAO;20;2;29;"	U";922;363;1;362;1;361;559;131;0;0;77;3;0;4;;60;5;;2;45;28;0;;6;0
Bizkaia;BILBAO;20;2;30;"	U";829;450;3;447;2;445;379;193;2;0;57;4;0;1;;77;5;;0;38;59;0;;9;0
Bizkaia;BILBAO;20;2;31;"	A";666;378;;378;1;377;288;185;0;0;35;1;0;1;;51;12;;0;28;55;0;;8;1
Bizkaia;BILBAO;20;2;31;"	B";628;340;7;333;3;330;288;139;0;0;50;0;2;0;;39;12;;0;25;56;0;;7;0
Bizkaia;BILBAO;20;2;32;"	U";1109;657;1;656;9;647;452;306;0;0;89;0;3;2;;108;14;;0;37;76;1;;10;1
Bizkaia;BILBAO;20;2;33;"	U";1098;629;2;627;5;622;469;307;2;0;80;2;2;0;;86;16;;0;48;68;0;;10;1
Bizkaia;BILBAO;20;2;34;"	U";941;427;6;421;5;416;514;164;0;0;70;1;0;2;;74;13;;1;47;36;0;;6;2
Bizkaia;BILBAO;20;2;35;"	U";578;329;2;327;4;323;249;158;0;0;38;1;2;0;;61;7;;0;22;30;1;;3;0
Bizkaia;BILBAO;20;3;1;"	A";774;323;3;320;4;316;451;142;0;0;49;4;1;1;;58;6;;0;32;20;0;;3;0
Bizkaia;BILBAO;20;3;1;"	B";743;343;3;340;3;337;400;129;0;3;62;3;2;1;;55;6;;0;46;23;1;;5;1
Bizkaia;BILBAO;20;3;2;"	U";904;311;2;309;4;305;593;74;0;0;83;2;0;3;;65;9;;0;34;34;0;;1;0
Bizkaia;BILBAO;20;3;3;"	U";893;331;;331;1;330;562;88;1;1;113;2;0;0;;57;7;;0;37;19;1;;3;1
Bizkaia;BILBAO;20;3;5;"	A";655;207;1;206;1;205;448;78;0;0;56;4;0;1;;26;3;;0;22;13;0;;2;0
Bizkaia;BILBAO;20;3;5;"	B";610;234;;234;3;231;376;66;0;0;54;6;1;0;;52;4;;0;27;19;1;;1;0
Bizkaia;BILBAO;20;3;6;"	U";608;178;2;176;3;173;430;54;0;1;55;1;0;1;;27;4;;0;24;4;0;;0;2
Bizkaia;BILBAO;20;3;7;"	U";683;176;;176;;176;507;55;1;0;39;3;0;0;;28;8;;0;36;5;0;;1;0
Bizkaia;BILBAO;20;3;8;"	U";464;112;;112;;112;352;40;0;0;33;0;0;0;;23;1;;0;9;5;1;;0;0
Bizkaia;BILBAO;20;3;9;"	U";870;277;1;276;1;275;593;81;0;3;57;6;3;0;;72;1;;0;39;8;2;;3;0
Bizkaia;BILBAO;20;3;10;"	U";551;143;;143;2;141;408;34;0;2;41;3;0;1;;28;4;;0;17;10;0;;1;0
Bizkaia;BILBAO;20;3;11;"	U";1002;281;;281;5;276;721;92;1;0;59;5;1;1;;54;8;;2;39;13;0;;0;1
Bizkaia;BILBAO;20;3;13;"	U";1001;549;1;548;7;541;452;230;0;1;89;1;0;1;;91;10;;0;50;58;0;;10;0
Bizkaia;BILBAO;20;3;14;"	U";648;351;1;350;6;344;297;160;0;0;60;2;1;0;;37;11;;0;24;49;0;;0;0
Bizkaia;BILBAO;20;3;15;"	U";828;284;2;282;1;281;544;104;0;0;55;1;0;0;;61;8;;0;29;21;0;;2;0
Bizkaia;BILBAO;20;3;16;"	U";989;569;2;567;9;558;420;250;0;1;74;2;2;0;;129;15;;0;35;39;0;;10;1
Bizkaia;BILBAO;20;3;17;"	A";664;344;;344;2;342;320;137;0;0;49;1;0;0;;63;14;;0;47;27;0;;4;0
Bizkaia;BILBAO;20;3;17;"	B";601;288;6;282;3;279;313;118;0;0;47;1;0;0;;37;9;;0;40;23;0;;4;0
Bizkaia;BILBAO;20;3;18;"	U";1005;402;2;400;8;392;603;143;0;0;80;4;1;1;;68;6;;0;58;26;0;;4;1
Bizkaia;BILBAO;20;3;19;"	A";571;278;;278;1;277;293;109;0;1;58;2;0;0;;44;5;;0;28;24;1;;4;1
Bizkaia;BILBAO;20;3;19;"	B";602;298;2;296;1;295;304;101;0;1;65;3;2;1;;58;5;;0;31;19;0;;8;1
Bizkaia;BILBAO;20;3;20;"	A";913;432;4;428;5;423;481;185;1;0;66;6;0;0;;86;5;;0;43;26;0;;5;0
Bizkaia;BILBAO;20;3;20;"	B";798;381;;381;5;376;417;170;0;0;65;2;1;3;;84;1;;0;33;13;0;;4;0
Bizkaia;BILBAO;20;3;21;"	A";607;292;2;290;2;288;315;113;0;0;65;2;0;0;;75;1;;0;20;10;0;;2;0
Bizkaia;BILBAO;20;3;21;"	B";635;308;3;305;7;298;327;115;1;1;57;0;1;1;;63;9;;0;36;13;0;;1;0
Bizkaia;BILBAO;20;3;22;"	U";820;378;1;377;4;373;442;146;1;0;62;1;0;1;;61;27;;0;30;40;2;;1;1
Bizkaia;BILBAO;20;3;23;"	A";731;437;1;436;6;430;294;205;2;0;55;2;1;0;;103;3;;0;31;25;1;;2;0
Bizkaia;BILBAO;20;3;23;"	B";720;417;;417;3;414;303;205;0;0;81;0;0;1;;79;3;;0;21;19;0;;5;0
Bizkaia;BILBAO;20;4;2;"	U";1007;513;2;511;9;502;494;233;0;0;65;5;0;1;;95;8;;0;42;43;0;;9;1
Bizkaia;BILBAO;20;4;3;"	A";612;339;3;336;3;333;273;168;0;0;46;1;2;1;;52;8;;0;17;32;0;;5;1
Bizkaia;BILBAO;20;4;3;"	B";619;297;2;295;2;293;322;140;0;0;37;2;2;1;;50;7;;0;14;37;0;;3;0
Bizkaia;BILBAO;20;4;5;"	U";816;453;1;452;3;449;363;186;0;1;66;5;0;0;;99;11;;0;30;48;0;;3;0
Bizkaia;BILBAO;20;4;6;"	U";875;411;;411;2;409;464;200;0;0;49;1;0;1;;79;10;;0;30;35;0;;4;0
Bizkaia;BILBAO;20;4;8;"	A";669;309;1;308;2;306;360;118;0;0;46;1;0;1;;80;5;;0;31;16;0;;8;0
Bizkaia;BILBAO;20;4;8;"	B";679;285;3;282;;282;394;109;0;0;43;1;0;1;;56;7;;0;27;33;0;;3;2
Bizkaia;BILBAO;20;4;9;"	U";962;475;1;474;4;470;487;227;0;1;50;2;0;0;;108;13;;0;31;29;0;;8;1
Bizkaia;BILBAO;20;4;10;"	A";720;376;;376;;376;344;161;0;0;59;2;0;0;;74;2;;0;32;40;0;;6;0
Bizkaia;BILBAO;20;4;10;"	B";660;314;1;313;2;311;346;148;0;0;48;2;0;1;;49;6;;0;22;29;0;;4;2
Bizkaia;BILBAO;20;4;12;"	A";625;322;4;318;2;316;303;143;1;0;41;1;0;0;;60;10;;1;33;25;0;;1;0
Bizkaia;BILBAO;20;4;12;"	B";600;310;5;305;2;303;290;133;0;1;48;2;1;0;;61;4;;1;26;24;0;;1;1
Bizkaia;BILBAO;20;4;13;"	U";893;481;3;478;2;476;412;200;0;0;67;1;0;1;;97;7;;3;40;58;0;;2;0
Bizkaia;BILBAO;20;4;14;"	A";661;342;2;340;2;338;319;178;1;0;48;1;3;0;;53;9;;0;20;23;0;;2;0
Bizkaia;BILBAO;20;4;14;"	B";622;327;2;325;6;319;295;146;0;0;47;3;1;0;;56;6;;0;24;36;0;;0;0
Bizkaia;BILBAO;20;4;15;"	U";898;459;4;455;4;451;439;182;0;0;72;0;1;1;;88;8;;0;42;51;0;;6;0
Bizkaia;BILBAO;20;4;16;"	U";645;338;;338;2;336;307;154;0;0;47;5;0;0;;64;13;;0;16;35;1;;0;1
Bizkaia;BILBAO;20;4;17;"	U";617;323;1;322;3;319;294;144;0;0;61;2;0;1;;57;7;;0;19;24;0;;3;1
Bizkaia;BILBAO;20;4;18;"	U";653;304;3;301;2;299;349;121;0;0;54;2;4;0;;48;6;;1;24;37;0;;2;0
Bizkaia;BILBAO;20;4;19;"	U";726;322;2;320;1;319;404;154;0;0;58;1;1;0;;56;4;;0;25;18;0;;2;0
Bizkaia;BILBAO;20;4;20;"	U";631;337;3;334;3;331;294;128;0;0;60;3;0;0;;49;5;;0;32;44;2;;7;1
Bizkaia;BILBAO;20;4;21;"	U";1074;524;;524;5;519;550;245;0;1;82;3;2;3;;82;12;;0;31;47;0;;7;4
Bizkaia;BILBAO;20;4;22;"	A";617;301;3;298;4;294;316;130;0;0;49;0;0;0;;58;8;;0;16;27;1;;4;1
Bizkaia;BILBAO;20;4;22;"	B";564;269;1;268;3;265;295;119;0;2;58;2;0;0;;37;6;;0;16;23;1;;1;0
Bizkaia;BILBAO;20;4;24;"	A";645;272;4;268;2;266;373;102;0;0;44;6;3;0;;59;10;;0;18;21;0;;2;1
Bizkaia;BILBAO;20;4;24;"	B";605;261;;261;2;259;344;99;0;0;50;3;2;0;;54;12;;0;23;14;0;;2;0
Bizkaia;BILBAO;20;4;25;"	U";808;307;1;306;3;303;501;123;1;0;52;1;0;0;;64;5;;0;24;23;0;;10;0
Bizkaia;BILBAO;20;4;26;"	U";815;351;1;350;2;348;464;137;0;0;77;1;0;0;;77;12;;1;17;21;0;;5;0
Bizkaia;BILBAO;20;4;27;"	U";731;264;3;261;6;255;467;101;0;0;20;4;1;0;;81;7;;0;31;8;0;;1;1
Bizkaia;BILBAO;20;4;28;"	U";963;419;4;415;5;410;544;174;0;1;85;4;0;0;;69;12;;0;28;34;1;;2;0
Bizkaia;BILBAO;20;4;29;"	A";680;327;2;325;4;321;353;138;0;1;36;2;2;1;;76;8;;0;34;20;0;;3;0
Bizkaia;BILBAO;20;4;29;"	B";749;365;1;364;7;357;384;119;0;2;65;3;0;0;;88;14;;0;33;30;0;;3;0
Bizkaia;BILBAO;20;4;30;"	A";643;253;5;248;;248;390;86;0;0;63;1;1;0;;41;12;;0;30;12;0;;2;0
Bizkaia;BILBAO;20;4;30;"	B";645;246;4;242;2;240;399;89;0;0;44;1;0;0;;50;9;;0;24;19;0;;4;0
Bizkaia;BILBAO;20;4;31;"	U";536;255;4;251;;251;281;99;0;1;51;2;1;0;;46;3;;0;29;19;0;;0;0
Bizkaia;BILBAO;20;4;32;"	U";796;333;7;326;3;323;463;119;0;0;82;6;0;0;;56;4;;0;35;17;1;;3;0
Bizkaia;BILBAO;20;4;33;"	U";1075;399;2;397;8;389;676;146;0;0;85;4;0;0;;63;4;;1;46;32;0;;7;1
Bizkaia;BILBAO;20;4;35;"	U";739;308;2;306;2;304;431;118;1;0;39;5;0;0;;70;8;;0;37;20;0;;6;0
Bizkaia;BILBAO;20;4;36;"	U";990;396;2;394;4;390;594;136;0;2;87;4;1;3;;77;8;;2;40;24;0;;6;0
Bizkaia;BILBAO;20;4;37;"	A";591;230;1;229;2;227;361;77;0;1;57;1;0;0;;40;6;;0;25;14;0;;4;2
Bizkaia;BILBAO;20;4;37;"	B";644;245;1;244;2;242;399;94;0;1;50;1;1;0;;43;3;;0;31;14;0;;3;1
Bizkaia;BILBAO;20;4;38;"	U";913;416;4;412;6;406;497;162;0;0;64;4;0;2;;65;14;;2;50;35;1;;7;0
Bizkaia;BILBAO;20;4;39;"	A";874;360;2;358;2;356;514;131;0;0;47;2;0;1;;91;5;;1;53;15;2;;7;1
Bizkaia;BILBAO;20;4;39;"	B";823;367;6;361;8;353;456;128;1;2;52;3;2;1;;95;5;;0;44;12;0;;7;1
Bizkaia;BILBAO;20;5;1;"	A";790;441;8;433;5;428;349;181;0;1;40;2;4;1;;105;3;;0;47;26;3;;15;0
Bizkaia;BILBAO;20;5;1;"	B";692;393;3;390;2;388;299;142;0;0;34;2;0;0;;113;7;;3;44;32;0;;11;0
Bizkaia;BILBAO;20;5;2;"	U";633;332;1;331;1;330;301;126;2;0;34;3;1;0;;105;0;;0;36;13;1;;9;0
Bizkaia;BILBAO;20;5;3;"	A";715;391;1;390;8;382;324;144;0;1;36;1;2;1;;109;10;;1;47;20;1;;9;0
Bizkaia;BILBAO;20;5;3;"	B";690;370;3;367;6;361;320;149;0;1;41;0;0;1;;92;10;;1;39;16;0;;10;1
Bizkaia;BILBAO;20;5;4;"	A";707;389;5;384;2;382;318;161;0;0;42;2;1;2;;103;5;;0;51;11;0;;3;1
Bizkaia;BILBAO;20;5;4;"	B";774;345;3;342;1;341;429;128;0;2;35;0;1;1;;101;7;;2;38;23;0;;2;1
Bizkaia;BILBAO;20;5;5;"	U";1028;628;4;624;7;617;400;215;1;0;54;7;2;4;;199;7;;0;71;28;1;;28;0
Bizkaia;BILBAO;20;5;6;"	U";916;534;;534;2;532;382;164;0;0;46;2;0;1;;215;3;;0;66;21;1;;12;1
Bizkaia;BILBAO;20;5;7;"	U";775;449;1;448;2;446;326;123;0;0;51;5;0;1;;176;8;;0;57;12;0;;12;1
Bizkaia;BILBAO;20;5;8;"	A";612;339;4;335;;335;273;92;0;0;15;3;0;0;;145;6;;1;51;10;0;;10;2
Bizkaia;BILBAO;20;5;8;"	B";562;316;1;315;4;311;246;89;0;0;21;1;0;1;;122;3;;4;37;17;0;;16;0
Bizkaia;BILBAO;20;5;9;"	A";807;416;3;413;6;407;391;144;1;1;44;1;0;1;;131;4;;0;47;17;1;;14;1
Bizkaia;BILBAO;20;5;9;"	B";804;441;1;440;4;436;363;129;0;0;50;6;2;3;;169;6;;1;43;20;1;;6;0
Bizkaia;BILBAO;20;5;10;"	U";778;427;4;423;2;421;351;154;0;2;47;3;1;0;;131;6;;0;43;19;2;;11;2
Bizkaia;BILBAO;20;5;11;"	U";836;422;3;419;2;417;414;159;1;0;49;3;0;0;;120;5;;3;40;26;0;;5;6
Bizkaia;BILBAO;20;5;12;"	U";1107;520;2;518;2;516;587;205;2;0;69;8;4;2;;130;10;;0;53;30;0;;2;1
Bizkaia;BILBAO;20;5;13;"	U";516;283;1;282;2;280;233;92;0;0;24;1;2;0;;104;4;;1;34;13;0;;5;0
Bizkaia;BILBAO;20;5;14;"	U";689;403;1;402;2;400;286;177;0;0;41;4;0;2;;105;8;;0;29;27;0;;7;0
Bizkaia;BILBAO;20;5;15;"	A";720;354;1;353;6;347;366;116;0;0;44;4;0;3;;107;10;;0;40;19;0;;4;0
Bizkaia;BILBAO;20;5;15;"	B";634;346;;346;3;343;288;127;0;0;40;2;3;1;;103;7;;0;43;13;0;;3;1
Bizkaia;BILBAO;20;5;16;"	A";637;329;;329;1;328;308;83;0;0;36;5;0;1;;132;6;;0;52;4;0;;7;2
Bizkaia;BILBAO;20;5;16;"	B";406;183;;183;;183;223;80;0;0;41;3;0;0;;23;1;;0;14;20;0;;1;0
Bizkaia;BILBAO;20;5;17;"	U";977;455;3;452;6;446;522;155;1;2;65;2;2;2;;116;11;;3;36;40;2;;9;0
Bizkaia;BILBAO;20;5;18;"	U";943;416;3;413;1;412;527;98;0;0;33;3;0;1;;191;6;;0;61;8;0;;11;0
Bizkaia;BILBAO;20;5;19;"	U";826;452;2;450;;450;374;104;0;0;51;1;4;0;;151;7;;0;80;33;0;;17;2
Bizkaia;BILBAO;20;5;20;"	U";547;305;;305;4;301;242;67;0;0;30;3;0;0;;115;8;;0;48;23;0;;6;1
Bizkaia;BILBAO;20;5;21;"	U";1079;438;9;429;3;426;641;136;0;1;38;1;1;0;;151;6;;0;57;24;4;;7;0
Bizkaia;BILBAO;20;5;22;"	U";886;456;6;450;;450;430;105;1;0;44;6;2;0;;192;5;;0;66;15;0;;14;0
Bizkaia;BILBAO;20;5;24;"	A";673;262;;262;4;258;411;85;0;0;37;3;0;1;;72;14;;0;23;15;3;;3;2
Bizkaia;BILBAO;20;5;24;"	B";647;235;2;233;3;230;412;92;0;0;43;1;0;1;;36;9;;0;22;20;2;;4;0
Bizkaia;BILBAO;20;5;25;"	A";749;306;2;304;2;302;443;93;0;1;52;0;0;1;;77;13;;0;42;11;3;;8;1
Bizkaia;BILBAO;20;5;25;"	B";604;207;1;206;;206;397;66;1;0;34;0;0;0;;51;7;;0;32;7;1;;6;1
Bizkaia;BILBAO;20;5;26;"	U";688;278;;278;3;275;410;73;0;0;33;3;1;1;;91;3;;0;48;13;0;;9;0
Bizkaia;BILBAO;20;5;28;"	U";783;329;3;326;4;322;454;146;1;1;43;1;0;1;;75;6;;0;25;14;0;;7;2
Bizkaia;BILBAO;20;5;29;"	A";630;304;2;302;8;294;326;113;1;0;46;4;1;2;;59;10;;0;35;14;0;;8;1
Bizkaia;BILBAO;20;5;29;"	B";635;320;3;317;5;312;315;115;0;1;57;3;1;0;;48;15;;0;42;22;0;;8;0
Bizkaia;BILBAO;20;5;30;"	A";876;344;3;341;2;339;532;95;0;0;30;1;1;2;;135;8;;0;44;18;0;;5;0
Bizkaia;BILBAO;20;5;30;"	B";719;305;4;301;3;298;414;85;0;1;32;2;0;0;;99;8;;0;49;13;3;;5;1
Bizkaia;BILBAO;20;5;31;"	U";931;421;3;418;4;414;510;118;2;1;45;2;1;1;;154;10;;0;57;12;1;;10;0
Bizkaia;BILBAO;20;5;32;"	A";860;470;5;465;3;462;390;191;0;1;64;0;0;0;;97;10;;1;46;35;0;;14;3
Bizkaia;BILBAO;20;5;32;"	B";819;420;;420;3;417;399;179;0;0;65;5;1;0;;74;13;;0;31;35;1;;12;1
Bizkaia;BILBAO;20;5;34;"	U";886;329;1;328;2;326;557;149;0;0;44;1;0;0;;70;4;;1;43;10;1;;3;0
Bizkaia;BILBAO;20;5;35;"	A";815;329;3;326;3;323;486;132;0;0;38;4;0;1;;66;13;;0;31;28;1;;9;0
Bizkaia;BILBAO;20;5;35;"	B";740;307;3;304;1;303;433;115;0;0;44;1;1;0;;49;9;;0;34;40;1;;9;0
Bizkaia;BILBAO;20;5;36;"	A";854;341;;341;3;338;513;143;1;0;57;5;0;2;;50;11;;0;41;24;2;;2;0
Bizkaia;BILBAO;20;5;36;"	B";887;356;1;355;1;354;531;131;1;3;66;0;0;1;;71;9;;2;33;32;0;;5;0
Bizkaia;BILBAO;20;5;37;"	U";918;388;;388;3;385;530;159;0;0;51;3;4;0;;101;0;;1;44;14;2;;4;2
Bizkaia;BILBAO;20;5;38;"	U";943;406;4;402;2;400;537;197;0;0;83;0;1;0;;70;9;;1;25;12;0;;2;0
Bizkaia;BILBAO;20;5;39;"	U";651;326;2;324;5;319;325;134;0;0;59;2;0;0;;66;7;;0;27;18;0;;6;0
Bizkaia;BILBAO;20;5;40;"	A";804;320;;320;;320;484;140;9;0;47;0;0;1;;64;1;;0;46;8;0;;3;1
Bizkaia;BILBAO;20;5;40;"	B";829;366;1;365;3;362;463;178;0;0;54;2;0;0;;71;3;;0;39;12;0;;3;0
Bizkaia;BILBAO;20;5;41;"	A";598;313;;313;3;310;285;136;0;0;66;5;0;2;;45;6;;0;21;26;0;;3;0
Bizkaia;BILBAO;20;5;41;"	B";580;289;2;287;1;286;291;121;0;0;42;3;0;3;;49;8;;0;25;33;0;;2;0
Bizkaia;BILBAO;20;5;42;"	U";899;435;3;432;3;429;464;189;0;0;56;5;2;0;;86;7;;0;46;25;0;;13;0
Bizkaia;BILBAO;20;5;43;"	A";709;375;3;372;3;369;334;174;0;1;36;0;1;1;;66;8;;0;39;29;0;;14;0
Bizkaia;BILBAO;20;5;43;"	B";742;414;3;411;8;403;328;178;1;0;59;0;2;4;;95;11;;0;28;16;0;;8;1
Bizkaia;BILBAO;20;5;44;"	U";659;224;3;221;1;220;435;77;1;0;25;3;0;1;;68;8;;0;25;8;0;;4;0
Bizkaia;BILBAO;20;5;45;"	U";1021;509;2;507;5;502;512;190;0;1;58;3;3;0;;126;7;;1;74;22;0;;16;1
Bizkaia;BILBAO;20;5;46;"	U";781;404;4;400;4;396;377;168;0;0;53;4;2;1;;94;5;;0;48;14;0;;5;2
Bizkaia;BILBAO;20;6;1;"	A";795;490;2;488;6;482;305;237;0;0;46;0;0;2;;29;24;;0;11;129;0;;4;0
Bizkaia;BILBAO;20;6;1;"	B";698;355;;355;6;349;343;172;0;0;33;1;1;0;;13;18;;0;15;93;0;;3;0
Bizkaia;BILBAO;20;6;2;"	A";824;486;1;485;5;480;338;234;0;0;40;7;0;2;;38;25;;0;15;111;1;;7;0
Bizkaia;BILBAO;20;6;2;"	B";833;477;6;471;3;468;356;248;0;2;41;2;0;1;;28;22;;0;29;86;0;;9;0
Bizkaia;BILBAO;20;6;3;"	U";1044;619;2;617;6;611;425;315;1;0;77;2;0;0;;60;19;;0;20;110;0;;7;0
Bizkaia;BILBAO;20;6;4;"	U";754;434;1;433;4;429;320;230;0;0;47;3;1;2;;33;13;;0;22;73;0;;5;0
Bizkaia;BILBAO;20;6;5;"	U";835;535;3;532;5;527;300;236;0;1;70;9;0;0;;37;21;;0;18;124;0;;10;1
Bizkaia;BILBAO;20;6;6;"	U";632;381;4;377;4;373;251;172;0;0;44;2;0;0;;51;15;;0;26;51;1;;11;0
Bizkaia;BILBAO;20;6;7;"	U";1129;627;6;621;6;615;502;317;0;0;54;1;2;2;;40;29;;0;22;142;0;;6;0
Bizkaia;BILBAO;20;6;8;"	U";624;382;1;381;3;378;242;182;0;1;36;4;2;0;;29;19;;1;15;82;0;;7;0
Bizkaia;BILBAO;20;6;9;"	A";663;388;2;386;1;385;275;183;2;0;30;4;0;2;;41;14;;1;18;79;0;;11;0
Bizkaia;BILBAO;20;6;9;"	B";578;356;3;353;3;350;222;186;1;0;41;0;0;0;;33;20;;1;10;53;0;;5;0
Bizkaia;BILBAO;20;6;10;"	A";740;426;2;424;2;422;314;200;0;0;52;1;1;0;;42;18;;0;31;68;0;;8;1
Bizkaia;BILBAO;20;6;10;"	B";628;367;;367;4;363;261;168;0;0;39;5;0;1;;34;11;;0;32;62;0;;11;0
Bizkaia;BILBAO;20;6;11;"	U";698;393;3;390;2;388;305;188;0;0;33;2;1;0;;29;21;;0;14;89;1;;9;1
Bizkaia;BILBAO;20;6;12;"	U";726;451;;451;6;445;275;231;0;0;35;0;0;0;;28;19;;1;13;103;0;;14;1
Bizkaia;BILBAO;20;6;13;"	A";855;473;4;469;4;465;382;222;0;0;43;4;0;1;;62;18;;0;21;81;0;;13;0
Bizkaia;BILBAO;20;6;13;"	B";781;417;3;414;7;407;364;178;0;1;51;2;0;1;;51;22;;0;21;73;0;;7;0
Bizkaia;BILBAO;20;6;15;"	A";657;361;;361;6;355;296;182;1;0;26;0;2;2;;35;17;;1;11;69;1;;8;0
Bizkaia;BILBAO;20;6;15;"	B";640;361;2;359;2;357;279;191;0;0;25;0;0;2;;28;17;;0;15;73;0;;6;0
Bizkaia;BILBAO;20;6;16;"	U";897;554;2;552;1;551;343;276;0;0;23;3;0;1;;20;29;;0;5;193;0;;1;0
Bizkaia;BILBAO;20;6;17;"	A";696;362;5;357;4;353;334;194;0;0;33;0;0;2;;25;8;;0;8;79;1;;3;0
Bizkaia;BILBAO;20;6;17;"	B";650;331;4;327;2;325;319;164;0;1;31;0;2;2;;19;17;;0;9;76;0;;3;1
