TH;AMBITO;CODMUN;DISTRITO;SECCION;MESA;CENSO;VOTOS;NULOS;VALIDOS;BLANCOS;VOTOS_CANDIDATOS;ABSTENCION;EAJ-PNV;EH BILDU;PSE-EE/PSOE;PP;SUMAR;PODEMOS-AHAL DUGU - ALIANZA VERDE;VOX;PACMA;EB-AZ;PUM+J;IZAN;PCTE / ELAK;PH;O.E.
?lava;VITORIA-GASTEIZ;59;2;31;"	B";506;310;3;307;3;304;196;62;88;59;53;15;6;17;2;1;0;;;;1
?lava;VITORIA-GASTEIZ;59;2;32;"	A";641;382;1;381;5;376;259;115;88;59;82;7;6;16;1;1;0;;;;1
?lava;VITORIA-GASTEIZ;59;2;32;"	B";676;406;3;403;6;397;270;129;94;66;76;11;6;13;0;0;1;;;;1
?lava;VITORIA-GASTEIZ;59;2;33;"	U";756;487;4;483;7;476;269;139;52;32;224;7;4;18;0;0;0;;;;0
?lava;VITORIA-GASTEIZ;59;2;34;"	A";612;474;4;470;6;464;138;144;68;61;156;8;8;15;2;1;1;;;;0
?lava;VITORIA-GASTEIZ;59;2;34;"	B";558;389;2;387;7;380;169;114;51;39;145;6;7;14;2;1;1;;;;0
?lava;VITORIA-GASTEIZ;59;2;35;"	A";745;499;;499;5;494;246;181;45;40;195;5;3;22;0;2;1;;;;0
?lava;VITORIA-GASTEIZ;59;2;35;"	B";618;399;2;397;4;393;219;133;29;31;161;5;6;22;1;1;3;;;;1
?lava;VITORIA-GASTEIZ;59;2;35;"	C";630;400;2;398;;398;230;135;39;38;156;7;3;13;3;2;2;;;;0
?lava;VITORIA-GASTEIZ;59;2;36;"	A";718;461;6;455;5;450;257;114;144;52;76;24;8;24;2;5;1;;;;0
?lava;VITORIA-GASTEIZ;59;2;36;"	B";753;472;4;468;5;463;281;129;114;72;86;20;11;23;3;2;3;;;;0
?lava;VITORIA-GASTEIZ;59;2;37;"	A";832;492;4;488;5;483;340;141;131;76;78;17;10;21;3;4;1;;;;1
?lava;VITORIA-GASTEIZ;59;2;37;"	B";864;496;9;487;2;485;368;124;145;77;85;21;11;17;3;1;0;;;;1
?lava;VITORIA-GASTEIZ;59;2;38;"	A";815;481;5;476;5;471;334;105;155;83;62;19;22;19;3;2;1;;;;0
?lava;VITORIA-GASTEIZ;59;2;38;"	B";700;407;4;403;4;399;293;110;105;64;58;18;10;21;2;9;0;;;;2
?lava;VITORIA-GASTEIZ;59;2;39;"	A";725;465;8;457;9;448;260;120;128;56;60;32;22;22;4;1;1;;;;2
?lava;VITORIA-GASTEIZ;59;2;39;"	B";746;494;9;485;3;482;252;119;141;75;70;26;20;21;2;5;3;;;;0
?lava;VITORIA-GASTEIZ;59;2;40;"	A";760;413;2;411;6;405;347;84;125;81;43;22;14;22;7;4;2;;;;1
?lava;VITORIA-GASTEIZ;59;2;40;"	B";785;390;3;387;5;382;395;96;98;61;51;27;10;27;8;1;2;;;;1
?lava;VITORIA-GASTEIZ;59;2;41;"	U";723;370;4;366;5;361;353;102;124;60;24;20;10;16;3;1;0;;;;1
?lava;VITORIA-GASTEIZ;59;2;42;"	A";716;406;5;401;2;399;310;87;126;77;28;25;15;29;5;6;0;;;;1
?lava;VITORIA-GASTEIZ;59;2;42;"	B";751;426;10;416;5;411;325;80;144;64;42;13;26;27;8;6;1;;;;0
?lava;VITORIA-GASTEIZ;59;2;43;"	A";671;460;6;454;7;447;211;139;122;75;60;17;12;14;2;4;2;;;;0
?lava;VITORIA-GASTEIZ;59;2;43;"	B";719;490;5;485;2;483;229;144;124;75;69;24;19;16;4;5;2;;;;1
?lava;VITORIA-GASTEIZ;59;2;44;"	A";764;476;5;471;6;465;288;97;162;71;50;25;19;27;8;3;3;;;;0
?lava;VITORIA-GASTEIZ;59;2;44;"	B";714;427;4;423;4;419;287;77;160;68;52;24;19;10;3;4;1;;;;1
?lava;VITORIA-GASTEIZ;59;2;45;"	A";981;507;8;499;6;493;474;107;176;70;53;34;16;26;2;5;1;;;;3
?lava;VITORIA-GASTEIZ;59;2;45;"	B";966;491;5;486;2;484;475;102;162;67;48;40;25;23;3;11;3;;;;0
?lava;VITORIA-GASTEIZ;59;2;46;"	A";828;500;8;492;3;489;328;100;198;77;36;21;21;22;6;5;1;;;;2
?lava;VITORIA-GASTEIZ;59;2;46;"	B";836;472;10;462;4;458;364;85;190;66;43;25;14;24;3;5;1;;;;2
?lava;VITORIA-GASTEIZ;59;2;47;"	A";606;349;4;345;5;340;257;74;111;55;38;25;5;22;8;2;0;;;;0
?lava;VITORIA-GASTEIZ;59;2;47;"	B";621;375;8;367;2;365;246;86;124;39;40;27;11;22;6;7;1;;;;2
?lava;VITORIA-GASTEIZ;59;2;48;"	A";690;384;7;377;3;374;306;94;118;64;36;22;11;24;1;2;1;;;;1
?lava;VITORIA-GASTEIZ;59;2;48;"	B";635;321;8;313;1;312;314;85;96;47;33;15;9;22;1;2;2;;;;0
?lava;VITORIA-GASTEIZ;59;3;1;"	A";633;379;3;376;4;372;254;72;105;85;66;16;12;13;2;1;0;;;;0
?lava;VITORIA-GASTEIZ;59;3;1;"	B";625;368;3;365;4;361;257;79;109;80;54;14;9;12;2;1;0;;;;1
?lava;VITORIA-GASTEIZ;59;3;2;"	A";409;223;4;219;4;215;186;39;60;61;41;4;4;5;1;0;0;;;;0
?lava;VITORIA-GASTEIZ;59;3;2;"	B";491;281;1;280;;280;210;64;64;71;46;5;8;16;6;0;0;;;;0
?lava;VITORIA-GASTEIZ;59;3;3;"	U";804;430;5;425;4;421;374;80;86;119;98;7;11;19;0;1;0;;;;0
?lava;VITORIA-GASTEIZ;59;3;4;"	A";433;234;2;232;1;231;199;42;66;61;39;8;5;9;1;0;0;;;;0
?lava;VITORIA-GASTEIZ;59;3;4;"	B";377;218;3;215;3;212;159;35;52;56;43;9;10;5;0;2;0;;;;0
?lava;VITORIA-GASTEIZ;59;3;5;"	A";816;413;2;411;5;406;403;92;85;135;61;5;9;14;3;0;1;;;;1
?lava;VITORIA-GASTEIZ;59;3;5;"	B";714;382;1;381;3;378;332;69;80;136;55;10;6;16;3;2;1;;;;0
?lava;VITORIA-GASTEIZ;59;3;8;"	A";539;287;6;281;5;276;252;55;62;79;43;12;5;14;4;1;0;;;;1
?lava;VITORIA-GASTEIZ;59;3;8;"	B";596;313;1;312;2;310;283;71;66;80;50;8;5;23;5;1;1;;;;0
?lava;VITORIA-GASTEIZ;59;3;9;"	A";707;404;4;400;5;395;303;76;107;106;59;17;8;16;1;3;2;;;;0
?lava;VITORIA-GASTEIZ;59;3;9;"	B";680;379;7;372;2;370;301;69;95;110;57;15;4;14;6;0;0;;;;0
?lava;VITORIA-GASTEIZ;59;3;11;"	A";415;230;3;227;4;223;185;38;64;49;44;9;7;7;1;2;2;;;;0
?lava;VITORIA-GASTEIZ;59;3;11;"	B";437;246;3;243;2;241;191;47;66;63;32;8;4;17;1;2;1;;;;0
?lava;VITORIA-GASTEIZ;59;3;13;"	U";674;379;5;374;3;371;295;94;84;81;69;14;11;13;3;0;0;;;;2
?lava;VITORIA-GASTEIZ;59;3;14;"	A";676;408;5;403;5;398;268;81;95;112;63;10;13;19;1;1;3;;;;0
?lava;VITORIA-GASTEIZ;59;3;14;"	B";628;386;3;383;1;382;242;80;109;91;56;10;12;20;0;1;1;;;;2
?lava;VITORIA-GASTEIZ;59;3;15;"	A";556;345;2;343;5;338;211;75;86;87;69;10;3;7;0;1;0;;;;0
?lava;VITORIA-GASTEIZ;59;3;15;"	B";582;368;6;362;2;360;214;78;77;114;65;13;3;6;1;2;0;;;;1
?lava;VITORIA-GASTEIZ;59;3;16;"	A";737;464;8;456;3;453;273;110;104;112;72;18;13;10;5;6;0;;;;3
?lava;VITORIA-GASTEIZ;59;3;16;"	B";846;482;3;479;4;475;364;119;120;109;77;23;8;12;6;0;1;;;;0
?lava;VITORIA-GASTEIZ;59;3;18;"	A";458;290;2;288;5;283;168;58;72;64;58;11;9;8;2;1;0;;;;0
?lava;VITORIA-GASTEIZ;59;3;18;"	B";505;324;1;323;2;321;181;73;82;79;63;7;5;5;2;4;0;;;;1
?lava;VITORIA-GASTEIZ;59;3;19;"	U";805;497;6;491;4;487;308;121;114;106;90;23;12;17;2;0;1;;;;1
?lava;VITORIA-GASTEIZ;59;3;20;"	U";747;457;1;456;4;452;290;108;96;114;84;14;7;16;4;6;0;;;;3
?lava;VITORIA-GASTEIZ;59;3;21;"	A";522;324;2;322;2;320;198;73;75;89;51;12;5;12;1;1;1;;;;0
?lava;VITORIA-GASTEIZ;59;3;21;"	B";589;362;1;361;3;358;227;88;92;82;55;17;9;11;1;3;0;;;;0
?lava;VITORIA-GASTEIZ;59;3;23;"	A";527;306;4;302;3;299;221;63;103;42;48;11;7;16;1;6;2;;;;0
?lava;VITORIA-GASTEIZ;59;3;23;"	B";501;315;2;313;4;309;186;65;113;45;56;14;6;7;2;1;0;;;;0
?lava;VITORIA-GASTEIZ;59;3;25;"	U";728;485;9;476;9;467;243;138;118;74;99;15;7;11;3;0;0;;;;2
?lava;VITORIA-GASTEIZ;59;3;26;"	A";646;412;2;410;2;408;234;95;139;50;85;9;12;12;3;2;0;;;;1
?lava;VITORIA-GASTEIZ;59;3;26;"	B";698;429;6;423;3;420;269;107;143;66;59;14;13;16;0;1;1;;;;0
?lava;VITORIA-GASTEIZ;59;3;27;"	A";399;289;5;284;2;282;110;73;74;49;59;12;6;4;2;1;1;;;;1
?lava;VITORIA-GASTEIZ;59;3;27;"	B";453;316;1;315;;315;137;72;92;56;69;8;7;9;0;1;1;;;;0
?lava;VITORIA-GASTEIZ;59;3;28;"	A";470;286;1;285;;285;184;74;81;44;59;9;10;4;3;1;0;;;;0
?lava;VITORIA-GASTEIZ;59;3;28;"	B";532;330;5;325;3;322;202;92;90;61;53;8;5;8;0;3;0;;;;2
?lava;VITORIA-GASTEIZ;59;3;29;"	A";339;252;;252;1;251;87;75;69;38;48;9;1;10;0;1;0;;;;0
?lava;VITORIA-GASTEIZ;59;3;29;"	B";464;307;5;302;2;300;157;75;92;57;51;8;6;7;0;4;0;;;;0
?lava;VITORIA-GASTEIZ;59;3;30;"	A";563;297;4;293;2;291;266;48;105;71;45;7;4;6;2;2;1;;;;0
?lava;VITORIA-GASTEIZ;59;3;30;"	B";593;329;3;326;4;322;264;72;97;77;45;14;4;9;2;0;1;;;;1
?lava;VITORIA-GASTEIZ;59;3;32;"	A";475;260;4;256;2;254;215;44;72;65;51;5;6;4;4;3;0;;;;0
?lava;VITORIA-GASTEIZ;59;3;32;"	B";522;286;5;281;3;278;236;55;68;80;49;6;6;7;3;4;0;;;;0
?lava;VITORIA-GASTEIZ;59;3;34;"	A";552;349;4;345;3;342;203;87;89;65;69;10;9;11;0;0;0;;;;2
?lava;VITORIA-GASTEIZ;59;3;34;"	B";610;379;2;377;4;373;231;92;110;69;62;14;6;17;2;1;0;;;;0
?lava;VITORIA-GASTEIZ;59;3;35;"	A";860;456;4;452;2;450;404;110;145;79;49;20;15;24;1;0;6;;;;1
?lava;VITORIA-GASTEIZ;59;3;35;"	B";868;461;3;458;2;456;407;117;131;76;61;24;14;23;7;1;2;;;;0
?lava;VITORIA-GASTEIZ;59;3;36;"	A";766;441;6;435;7;428;325;107;132;68;47;27;12;22;2;7;2;;;;2
?lava;VITORIA-GASTEIZ;59;3;36;"	B";796;459;7;452;2;450;337;90;145;62;72;29;24;21;5;1;0;;;;1
?lava;VITORIA-GASTEIZ;59;3;37;"	A";620;367;8;359;4;355;253;85;113;56;37;21;18;14;5;5;1;;;;0
?lava;VITORIA-GASTEIZ;59;3;37;"	B";685;445;3;442;4;438;240;112;160;58;54;18;15;16;3;2;0;;;;0
?lava;VITORIA-GASTEIZ;59;3;38;"	A";760;459;5;454;10;444;301;130;128;63;57;19;13;26;3;4;1;;;;0
?lava;VITORIA-GASTEIZ;59;3;38;"	B";866;544;3;541;4;537;322;134;179;72;78;36;12;19;2;2;2;;;;1
?lava;VITORIA-GASTEIZ;59;3;39;"	A";757;400;4;396;8;388;357;84;139;63;32;24;24;16;3;1;1;;;;1
?lava;VITORIA-GASTEIZ;59;3;39;"	B";751;421;6;415;2;413;330;100;150;53;47;18;12;27;3;2;0;;;;1
?lava;VITORIA-GASTEIZ;59;3;40;"	A";651;416;4;412;4;408;235;90;158;56;35;21;13;20;5;8;0;;;;2
?lava;VITORIA-GASTEIZ;59;3;40;"	B";771;485;6;479;1;478;286;121;180;62;38;20;21;21;7;2;3;;;;3
?lava;VITORIA-GASTEIZ;59;3;41;"	A";919;573;8;565;2;563;346;134;211;88;43;43;12;17;9;3;1;;;;2
?lava;VITORIA-GASTEIZ;59;3;41;"	B";913;583;7;576;6;570;330;117;198;93;58;44;16;27;10;5;1;;;;1
?lava;VITORIA-GASTEIZ;59;3;42;"	A";684;410;6;404;7;397;274;82;149;44;52;27;14;18;7;3;1;;;;0
?lava;VITORIA-GASTEIZ;59;3;42;"	B";755;438;6;432;9;423;317;96;138;54;46;37;12;24;6;8;1;;;;1
?lava;VITORIA-GASTEIZ;59;3;43;"	A";574;299;8;291;1;290;275;56;110;40;24;22;9;18;5;3;1;;;;2
?lava;VITORIA-GASTEIZ;59;3;43;"	B";616;298;5;293;4;289;318;68;87;47;26;12;13;24;8;4;0;;;;0
?lava;VITORIA-GASTEIZ;59;4;1;"	A";477;336;2;334;2;332;141;106;61;50;90;3;5;13;1;3;0;;;;0
?lava;VITORIA-GASTEIZ;59;4;1;"	B";452;287;2;285;;285;165;83;69;39;67;3;7;10;2;5;0;;;;0
?lava;VITORIA-GASTEIZ;59;4;2;"	U";696;451;1;450;3;447;245;139;107;66;92;12;8;21;1;1;0;;;;0
?lava;VITORIA-GASTEIZ;59;4;4;"	U";793;509;2;507;5;502;284;153;114;79;100;21;12;19;2;1;1;;;;0
?lava;VITORIA-GASTEIZ;59;4;5;"	A";493;352;1;351;4;347;141;104;69;41;91;15;13;6;3;4;1;;;;0
?lava;VITORIA-GASTEIZ;59;4;5;"	B";487;354;1;353;2;351;133;111;75;39;95;7;4;15;1;2;1;;;;1
?lava;VITORIA-GASTEIZ;59;4;6;"	A";582;412;7;405;4;401;170;115;105;80;62;11;11;11;2;2;2;;;;0
?lava;VITORIA-GASTEIZ;59;4;6;"	B";605;414;8;406;3;403;191;103;103;75;76;9;8;20;4;4;1;;;;0
?lava;VITORIA-GASTEIZ;59;4;7;"	A";429;269;1;268;3;265;160;65;98;41;37;3;7;6;5;3;0;;;;0
?lava;VITORIA-GASTEIZ;59;4;7;"	B";458;279;3;276;4;272;179;61;92;48;46;8;5;7;2;3;0;;;;0
?lava;VITORIA-GASTEIZ;59;4;8;"	A";436;282;2;280;1;279;154;91;87;34;42;11;4;6;2;2;0;;;;0
?lava;VITORIA-GASTEIZ;59;4;8;"	B";427;276;1;275;2;273;151;74;76;33;56;13;8;8;2;1;1;;;;1
?lava;VITORIA-GASTEIZ;59;4;9;"	A";703;464;3;461;2;459;239;129;135;93;59;18;5;18;2;0;0;;;;0
?lava;VITORIA-GASTEIZ;59;4;9;"	B";662;401;3;398;2;396;261;99;137;60;54;13;15;16;0;1;1;;;;0
?lava;VITORIA-GASTEIZ;59;4;12;"	A";534;301;1;300;4;296;233;63;118;48;30;9;4;14;7;2;1;;;;0
?lava;VITORIA-GASTEIZ;59;4;12;"	B";522;289;5;284;2;282;233;55;119;41;32;12;9;5;6;3;0;;;;0
?lava;VITORIA-GASTEIZ;59;4;14;"	A";614;389;5;384;4;380;225;82;108;95;62;18;7;7;1;0;0;;;;0
?lava;VITORIA-GASTEIZ;59;4;14;"	B";697;439;4;435;1;434;258;105;122;116;57;21;6;4;1;0;0;;;;2
?lava;VITORIA-GASTEIZ;59;4;16;"	A";530;342;2;340;1;339;188;80;105;70;48;16;8;7;3;1;0;;;;1
?lava;VITORIA-GASTEIZ;59;4;16;"	B";634;426;3;423;4;419;208;113;109;72;89;12;7;11;2;0;2;;;;2
?lava;VITORIA-GASTEIZ;59;4;17;"	A";458;315;4;311;;311;143;67;98;64;55;12;9;4;1;1;0;;;;0
?lava;VITORIA-GASTEIZ;59;4;17;"	B";520;353;1;352;2;350;167;87;95;75;45;16;20;11;0;0;1;;;;0
?lava;VITORIA-GASTEIZ;59;4;18;"	U";749;467;3;464;2;462;282;95;126;115;76;15;9;21;3;1;0;;;;1
?lava;VITORIA-GASTEIZ;59;4;19;"	A";368;236;4;232;;232;132;46;79;54;29;6;9;7;0;2;0;;;;0
?lava;VITORIA-GASTEIZ;59;4;19;"	B";468;309;7;302;5;297;159;55;101;76;38;6;9;12;0;0;0;;;;0
?lava;VITORIA-GASTEIZ;59;4;20;"	A";419;274;3;271;1;270;145;63;88;58;30;11;9;9;0;2;0;;;;0
?lava;VITORIA-GASTEIZ;59;4;20;"	B";450;282;1;281;4;277;168;61;86;57;41;17;8;5;2;0;0;;;;0
?lava;VITORIA-GASTEIZ;59;4;21;"	A";501;336;;336;3;333;165;74;73;92;57;13;7;12;1;1;3;;;;0
?lava;VITORIA-GASTEIZ;59;4;21;"	B";458;340;2;338;5;333;118;63;82;76;80;9;10;10;3;0;0;;;;0
?lava;VITORIA-GASTEIZ;59;4;22;"	A";414;250;2;248;;248;164;48;81;64;29;10;6;9;1;0;0;;;;0
?lava;VITORIA-GASTEIZ;59;4;22;"	B";448;269;5;264;2;262;179;52;66;83;30;12;7;10;1;0;1;;;;0
?lava;VITORIA-GASTEIZ;59;4;23;"	A";654;349;1;348;1;347;305;84;105;70;52;13;7;9;1;2;4;;;;0
?lava;VITORIA-GASTEIZ;59;4;23;"	B";672;354;4;350;3;347;318;68;97;79;51;13;9;24;4;1;1;;;;0
?lava;VITORIA-GASTEIZ;59;4;25;"	A";899;523;6;517;1;516;376;99;169;99;78;25;14;22;3;2;4;;;;1
?lava;VITORIA-GASTEIZ;59;4;25;"	B";971;548;7;541;6;535;423;119;147;106;92;32;11;17;7;3;1;;;;0
?lava;VITORIA-GASTEIZ;59;4;26;"	A";432;266;1;265;2;263;166;40;81;63;56;8;3;10;1;1;0;;;;0
?lava;VITORIA-GASTEIZ;59;4;26;"	B";495;304;3;301;3;298;191;67;72;73;62;7;8;4;2;3;0;;;;0
?lava;VITORIA-GASTEIZ;59;4;27;"	A";693;422;4;418;4;414;271;82;119;74;94;16;10;17;1;0;1;;;;0
?lava;VITORIA-GASTEIZ;59;4;27;"	B";679;396;1;395;3;392;283;91;94;79;78;19;12;13;0;3;2;;;;1
?lava;VITORIA-GASTEIZ;59;4;29;"	A";429;271;2;269;4;265;158;65;57;62;53;5;6;14;2;0;1;;;;0
?lava;VITORIA-GASTEIZ;59;4;29;"	B";452;272;5;267;1;266;180;57;63;63;52;7;7;14;1;1;1;;;;0
?lava;VITORIA-GASTEIZ;59;4;31;"	A";621;385;3;382;5;377;236;85;107;57;71;15;14;24;2;1;1;;;;0
?lava;VITORIA-GASTEIZ;59;4;31;"	B";602;371;3;368;1;367;231;81;92;62;74;23;9;23;0;1;2;;;;0
?lava;VITORIA-GASTEIZ;59;4;32;"	A";1056;688;7;681;6;675;368;187;209;76;118;34;10;25;11;4;1;;;;0
?lava;VITORIA-GASTEIZ;59;4;32;"	B";1112;724;12;712;9;703;388;202;222;63;129;17;26;29;11;3;1;;;;0
?lava;VITORIA-GASTEIZ;59;5;1;"	U";702;378;4;374;;374;324;93;96;60;73;12;10;26;1;2;1;;;;0
?lava;VITORIA-GASTEIZ;59;5;2;"	A";458;278;4;274;;274;180;64;49;61;60;11;8;18;0;3;0;;;;0
?lava;VITORIA-GASTEIZ;59;5;2;"	B";460;276;3;273;1;272;184;49;55;80;52;4;10;18;3;1;0;;;;0
?lava;VITORIA-GASTEIZ;59;5;3;"	A";647;377;3;374;2;372;270;91;56;90;87;9;10;20;4;2;1;;;;2
?lava;VITORIA-GASTEIZ;59;5;3;"	B";675;362;3;359;3;356;313;81;80;88;57;13;6;27;4;0;0;;;;0
?lava;VITORIA-GASTEIZ;59;5;6;"	A";589;223;4;219;3;216;366;60;36;81;16;4;3;14;1;1;0;;;;0
?lava;VITORIA-GASTEIZ;59;5;6;"	B";325;151;2;149;1;148;174;32;35;42;22;3;1;12;1;0;0;;;;0
?lava;VITORIA-GASTEIZ;59;5;7;"	A";769;466;5;461;2;459;303;110;119;110;66;20;6;23;3;1;1;;;;0
?lava;VITORIA-GASTEIZ;59;5;7;"	B";814;488;3;485;2;483;326;100;121;127;75;18;14;23;3;1;0;;;;1
?lava;VITORIA-GASTEIZ;59;5;8;"	A";800;418;9;409;2;407;382;114;111;69;51;25;7;24;1;1;1;;;;3
?lava;VITORIA-GASTEIZ;59;5;8;"	B";736;409;4;405;2;403;327;110;111;80;43;28;10;16;2;3;0;;;;0
?lava;VITORIA-GASTEIZ;59;5;9;"	A";841;486;5;481;5;476;355;110;146;80;69;31;9;25;4;0;2;;;;0
?lava;VITORIA-GASTEIZ;59;5;9;"	B";908;517;5;512;4;508;391;116;161;102;51;24;15;33;2;2;2;;;;0
?lava;VITORIA-GASTEIZ;59;5;10;"	A";529;307;3;304;3;301;222;74;100;51;42;17;6;6;2;1;0;;;;2
?lava;VITORIA-GASTEIZ;59;5;10;"	B";521;297;3;294;2;292;224;62;109;40;41;13;8;11;1;6;1;;;;0
?lava;VITORIA-GASTEIZ;59;5;12;"	A";806;503;9;494;9;485;303;107;122;118;79;24;11;18;3;2;0;;;;1
?lava;VITORIA-GASTEIZ;59;5;12;"	B";817;505;7;498;6;492;312;109;126;122;75;18;17;17;3;0;2;;;;3
?lava;VITORIA-GASTEIZ;59;5;13;"	A";697;427;3;424;3;421;270;77;117;59;78;26;7;46;6;5;0;;;;0
?lava;VITORIA-GASTEIZ;59;5;13;"	B";736;460;3;457;4;453;276;96;112;86;93;21;6;30;4;2;3;;;;0
?lava;VITORIA-GASTEIZ;59;5;14;"	A";482;302;7;295;3;292;180;86;58;64;56;10;3;8;4;3;0;;;;0
?lava;VITORIA-GASTEIZ;59;5;14;"	B";508;293;1;292;3;289;215;67;74;58;42;17;6;18;1;3;2;;;;1
?lava;VITORIA-GASTEIZ;59;5;15;"	U";754;520;2;518;2;516;234;131;113;101;110;22;24;9;2;3;1;;;;0
?lava;VITORIA-GASTEIZ;59;5;16;"	A";497;305;2;303;1;302;192;64;77;71;53;13;7;14;1;2;0;;;;0
?lava;VITORIA-GASTEIZ;59;5;16;"	B";509;322;7;315;2;313;187;86;66;68;51;20;6;13;2;1;0;;;;0
?lava;VITORIA-GASTEIZ;59;5;17;"	A";620;427;7;420;3;417;193;101;115;84;47;23;14;20;7;4;2;;;;0
?lava;VITORIA-GASTEIZ;59;5;17;"	B";620;406;5;401;6;395;214;88;131;92;35;21;10;10;3;5;0;;;;0
?lava;VITORIA-GASTEIZ;59;5;18;"	A";651;387;7;380;4;376;264;94;97;90;54;23;6;11;1;0;0;;;;0
?lava;VITORIA-GASTEIZ;59;5;18;"	B";646;406;9;397;;397;240;91;105;97;54;20;9;16;1;2;2;;;;0
?lava;VITORIA-GASTEIZ;59;5;19;"	U";786;431;3;428;3;425;355;121;95;101;61;11;10;21;1;2;2;;;;0
?lava;VITORIA-GASTEIZ;59;5;21;"	A";556;352;3;349;3;346;204;82;69;82;58;26;5;18;2;3;0;;;;1
?lava;VITORIA-GASTEIZ;59;5;21;"	B";631;386;9;377;3;374;245;101;99;71;59;17;11;11;0;3;1;;;;1
?lava;VITORIA-GASTEIZ;59;5;22;"	A";652;358;3;355;5;350;294;83;112;57;58;23;0;13;3;1;0;;;;0
?lava;VITORIA-GASTEIZ;59;5;22;"	B";685;384;2;382;2;380;301;85;95;78;58;27;8;25;2;1;0;;;;1
?lava;VITORIA-GASTEIZ;59;5;23;"	A";677;348;9;339;1;338;329;62;106;72;41;16;11;19;6;1;2;;;;2
?lava;VITORIA-GASTEIZ;59;5;23;"	B";657;327;3;324;;324;330;58;114;75;41;12;2;15;4;3;0;;;;0
?lava;VITORIA-GASTEIZ;59;5;25;"	A";621;294;12;282;1;281;327;58;97;62;27;13;4;16;3;1;0;;;;0
?lava;VITORIA-GASTEIZ;59;5;25;"	B";680;325;7;318;2;316;355;53;109;79;38;12;7;13;4;1;0;;;;0
?lava;VITORIA-GASTEIZ;59;5;26;"	A";435;237;5;232;;232;198;57;51;65;38;12;3;5;0;0;0;;;;1
?lava;VITORIA-GASTEIZ;59;5;26;"	B";403;251;2;249;3;246;152;55;67;61;35;12;7;5;1;1;2;;;;0
?lava;VITORIA-GASTEIZ;59;5;27;"	A";701;435;4;431;2;429;266;113;102;92;72;19;12;14;2;2;1;;;;0
?lava;VITORIA-GASTEIZ;59;5;27;"	B";828;500;3;497;3;494;328;122;138;96;84;21;9;15;2;7;0;;;;0
?lava;VITORIA-GASTEIZ;59;5;28;"	A";754;440;10;430;;430;314;97;125;84;65;17;17;21;2;1;1;;;;0
?lava;VITORIA-GASTEIZ;59;5;28;"	B";713;435;10;425;2;423;278;107;134;85;48;16;12;15;3;2;0;;;;1
?lava;VITORIA-GASTEIZ;59;5;29;"	A";625;416;2;414;4;410;209;113;110;59;66;26;12;20;2;2;0;;;;0
?lava;VITORIA-GASTEIZ;59;5;29;"	B";635;387;3;384;3;381;248;108;118;59;44;15;16;16;2;2;1;;;;0
?lava;VITORIA-GASTEIZ;59;5;30;"	A";469;240;3;237;1;236;229;54;62;56;36;11;4;10;2;1;0;;;;0
?lava;VITORIA-GASTEIZ;59;5;30;"	B";445;251;4;247;1;246;194;56;69;49;46;11;5;8;1;0;0;;;;1
?lava;VITORIA-GASTEIZ;59;5;31;"	A";678;426;3;423;;423;252;115;104;75;74;18;9;21;6;0;1;;;;0
?lava;VITORIA-GASTEIZ;59;5;31;"	B";676;395;6;389;4;385;281;115;87;74;57;22;11;12;3;2;2;;;;0
?lava;VITORIA-GASTEIZ;59;5;32;"	A";716;403;2;401;4;397;313;106;96;66;59;21;9;31;4;4;1;;;;0
?lava;VITORIA-GASTEIZ;59;5;32;"	B";764;426;2;424;4;420;338;108;112;69;63;15;14;31;3;5;0;;;;0
?lava;VITORIA-GASTEIZ;59;5;33;"	A";618;382;9;373;1;372;236;83;121;56;48;25;15;13;4;2;3;;;;2
?lava;VITORIA-GASTEIZ;59;5;33;"	B";608;368;3;365;2;363;240;74;115;65;38;27;14;16;7;3;2;;;;2
?lava;VITORIA-GASTEIZ;59;5;34;"	A";539;300;1;299;2;297;239;85;54;64;50;14;12;14;1;1;1;;;;1
?lava;VITORIA-GASTEIZ;59;5;34;"	B";534;336;2;334;6;328;198;95;74;67;52;13;12;8;4;2;1;;;;0
?lava;VITORIA-GASTEIZ;59;5;35;"	U";743;424;6;418;2;416;319;73;133;89;54;41;0;18;5;2;0;;;;1
?lava;VITORIA-GASTEIZ;59;5;36;"	U";865;408;9;399;2;397;457;81;139;81;35;21;11;18;9;2;0;;;;0
?lava;VITORIA-GASTEIZ;59;5;37;"	A";584;306;5;301;1;300;278;82;64;69;49;14;6;11;1;2;1;;;;1
?lava;VITORIA-GASTEIZ;59;5;37;"	B";568;345;5;340;3;337;223;80;78;74;64;18;8;10;1;1;2;;;;1
?lava;VITORIA-GASTEIZ;59;5;38;"	A";459;296;5;291;2;289;163;85;58;64;52;14;2;11;2;0;1;;;;0
?lava;VITORIA-GASTEIZ;59;5;38;"	B";516;351;2;349;8;341;165;85;81;70;56;17;10;14;4;4;0;;;;0
?lava;VITORIA-GASTEIZ;59;5;39;"	U";868;383;4;379;2;377;485;63;73;101;70;14;9;44;2;0;1;;;;0
?lava;VITORIA-GASTEIZ;59;6;1;"	A";488;262;2;260;1;259;226;78;71;27;46;12;5;18;0;1;1;;;;0
?lava;VITORIA-GASTEIZ;59;6;1;"	B";491;284;1;283;2;281;207;67;89;33;54;17;2;12;1;4;2;;;;0
