TH;CODMUN;AMBITO;DISTRITO;SECCION;MESA;CENSO;VOTANTES;NULOS;VALIDOS;BLANCOS;VOTOS_CANDIDATOS;ABSTENCIONES;EAJ-PNV;PP;HB;U.AL.;EA;EB;PSE-EE/PSOE;CNPS
BIZKAIA;73;ONDARROA;1;1;B;586;378;2;376;4;372;208;149;31;120;0;45;10;17;0
BIZKAIA;73;ONDARROA;1;2;U;1086;764;7;757;10;747;322;294;81;261;0;88;8;13;2
BIZKAIA;73;ONDARROA;1;3;U;1147;845;8;837;8;829;302;390;90;289;1;41;10;8;0
BIZKAIA;73;ONDARROA;2;1;U;658;474;5;469;2;467;184;193;28;162;2;67;5;10;0
BIZKAIA;73;ONDARROA;2;2;U;1375;897;10;887;6;881;478;355;48;336;2;97;14;28;1
BIZKAIA;73;ONDARROA;2;3;A;1134;707;7;700;5;695;427;238;37;335;1;48;10;26;0
BIZKAIA;73;ONDARROA;2;3;B;726;432;4;428;5;423;294;138;20;198;2;36;8;21;0
BIZKAIA;73;ONDARROA;3;1;U;983;588;7;581;12;569;395;238;25;220;2;56;11;17;0
BIZKAIA;74;URDU?A-ORDU?A;1;1;U;876;590;16;574;5;569;286;206;91;110;7;46;40;69;0
BIZKAIA;74;URDU?A-ORDU?A;1;2;A;503;341;4;337;1;336;162;157;52;64;2;24;17;20;0
BIZKAIA;74;URDU?A-ORDU?A;1;2;B;635;420;11;409;2;407;215;199;51;57;1;27;34;38;0
BIZKAIA;74;URDU?A-ORDU?A;2;1;A;542;374;6;368;9;359;168;169;46;60;1;25;23;35;0
BIZKAIA;74;URDU?A-ORDU?A;2;1;B;762;532;10;522;6;516;230;248;60;98;4;37;24;44;1
BIZKAIA;75;OROZKO;1;1;A;574;365;1;364;8;356;209;216;48;61;1;17;6;7;0
BIZKAIA;75;OROZKO;1;1;B;682;455;8;447;2;445;227;285;60;68;0;18;0;14;0
BIZKAIA;75;OROZKO;1;1;C;386;227;4;223;3;220;159;112;18;48;0;32;5;5;0
BIZKAIA;76;SUKARRIETA;1;1;U;260;201;1;200;1;199;59;109;15;31;0;36;3;5;0
BIZKAIA;77;PLENTZIA;1;1;U;812;562;5;557;11;546;250;265;41;104;0;72;24;40;0
BIZKAIA;77;PLENTZIA;1;2;A;855;589;8;581;11;570;266;316;57;90;2;59;18;28;0
BIZKAIA;77;PLENTZIA;1;2;B;741;504;2;502;8;494;237;293;34;57;0;68;16;26;0
BIZKAIA;78;PORTUGALETE;1;1;U;869;545;0;545;11;534;324;162;88;105;2;40;57;79;1
BIZKAIA;78;PORTUGALETE;1;2;U;1091;759;0;759;13;746;332;274;242;51;0;57;32;90;0
BIZKAIA;78;PORTUGALETE;1;3;A;728;497;1;496;9;487;231;219;110;38;0;25;28;67;0
BIZKAIA;78;PORTUGALETE;1;3;B;701;464;6;458;11;447;237;178;93;43;0;38;37;58;0
BIZKAIA;78;PORTUGALETE;1;4;U;1106;617;9;608;12;596;489;182;99;51;5;26;93;140;0
BIZKAIA;78;PORTUGALETE;1;5;U;805;496;6;490;8;482;309;112;82;48;0;33;70;136;1
BIZKAIA;78;PORTUGALETE;1;6;A;781;497;2;495;12;483;284;162;88;41;2;36;48;104;2
BIZKAIA;78;PORTUGALETE;1;6;B;850;573;2;571;6;565;277;207;130;35;2;33;54;104;0
BIZKAIA;78;PORTUGALETE;1;7;U;835;485;3;482;5;477;350;145;89;52;1;16;41;133;0
BIZKAIA;78;PORTUGALETE;1;8;A;626;356;8;348;6;342;270;86;36;20;1;7;63;128;1
BIZKAIA;78;PORTUGALETE;1;8;B;644;339;1;338;5;333;305;73;46;27;1;14;56;115;1
BIZKAIA;78;PORTUGALETE;1;9;A;763;470;1;469;8;461;293;126;111;36;2;25;66;95;0
BIZKAIA;78;PORTUGALETE;1;9;B;870;517;0;517;7;510;353;180;120;30;3;18;60;99;0
BIZKAIA;78;PORTUGALETE;2;1;A;662;395;5;390;7;383;267;102;58;52;1;20;51;97;2
BIZKAIA;78;PORTUGALETE;2;1;B;671;369;3;366;4;362;302;88;53;33;2;26;57;102;1
BIZKAIA;78;PORTUGALETE;2;2;U;996;625;6;619;6;613;371;137;97;47;3;29;122;177;1
BIZKAIA;78;PORTUGALETE;2;3;U;1069;671;3;668;14;654;398;158;104;56;0;22;125;189;0
BIZKAIA;78;PORTUGALETE;2;4;U;931;595;3;592;11;581;336;153;51;78;2;42;107;148;0
BIZKAIA;78;PORTUGALETE;2;5;U;952;580;6;574;5;569;372;131;84;50;2;17;117;167;1
BIZKAIA;78;PORTUGALETE;2;6;A;640;382;2;380;9;371;258;82;36;36;2;9;83;123;0
BIZKAIA;78;PORTUGALETE;2;6;B;722;394;3;391;10;381;328;73;36;54;4;14;84;115;1
BIZKAIA;78;PORTUGALETE;2;7;U;747;445;5;440;5;435;302;98;46;53;0;14;88;136;0
BIZKAIA;78;PORTUGALETE;2;8;A;704;417;3;414;13;401;287;85;71;38;0;14;74;119;0
BIZKAIA;78;PORTUGALETE;2;8;B;792;447;9;438;7;431;345;98;64;30;0;13;76;150;0
BIZKAIA;78;PORTUGALETE;2;9;U;938;577;9;568;12;556;361;88;94;40;2;18;116;195;3
BIZKAIA;78;PORTUGALETE;2;10;U;1110;679;0;679;14;665;431;144;75;64;0;28;187;166;1
BIZKAIA;78;PORTUGALETE;3;1;U;892;496;3;493;9;484;396;145;86;75;1;27;59;91;0
BIZKAIA;78;PORTUGALETE;3;2;U;846;509;4;505;8;497;337;155;82;55;1;39;52;113;0
BIZKAIA;78;PORTUGALETE;3;3;A;764;455;1;454;11;443;309;122;84;38;0;28;57;113;1
BIZKAIA;78;PORTUGALETE;3;3;B;758;436;5;431;12;419;322;109;69;34;0;25;63;115;4
BIZKAIA;78;PORTUGALETE;3;4;A;571;352;5;347;5;342;219;110;19;36;0;19;39;119;0
BIZKAIA;78;PORTUGALETE;3;4;B;533;338;3;335;10;325;195;107;26;28;0;14;44;106;0
BIZKAIA;78;PORTUGALETE;3;5;A;619;341;2;339;8;331;278;103;40;43;0;18;51;74;2
BIZKAIA;78;PORTUGALETE;3;5;B;618;335;0;335;7;328;283;75;56;28;0;16;55;98;0
BIZKAIA;78;PORTUGALETE;3;6;A;563;322;3;319;5;314;241;63;38;66;0;20;47;78;2
BIZKAIA;78;PORTUGALETE;3;6;B;554;330;1;329;1;328;224;86;46;42;0;26;48;80;0
BIZKAIA;78;PORTUGALETE;3;7;A;675;393;3;390;8;382;282;96;48;36;0;11;67;122;2
BIZKAIA;78;PORTUGALETE;3;7;B;759;434;1;433;7;426;325;82;64;27;3;9;80;160;1
BIZKAIA;78;PORTUGALETE;3;8;A;703;362;1;361;2;359;341;74;53;23;0;17;70;120;2
BIZKAIA;78;PORTUGALETE;3;8;B;805;439;6;433;7;426;366;87;59;30;6;15;82;147;0
BIZKAIA;78;PORTUGALETE;3;9;A;702;406;3;403;8;395;296;102;74;34;1;22;66;94;2
BIZKAIA;78;PORTUGALETE;3;9;B;728;440;2;438;6;432;288;140;79;39;1;32;43;97;1
BIZKAIA;78;PORTUGALETE;3;10;U;934;469;2;467;3;464;465;91;56;46;4;18;100;147;2
BIZKAIA;78;PORTUGALETE;3;11;U;1110;671;8;663;12;651;439;198;112;72;2;33;84;148;2
BIZKAIA;78;PORTUGALETE;3;12;A;793;495;2;493;8;485;298;161;85;41;2;21;68;107;0
BIZKAIA;78;PORTUGALETE;3;12;B;896;567;2;565;13;552;329;178;71;50;1;23;101;128;0
BIZKAIA;78;PORTUGALETE;4;1;U;1105;629;5;624;14;610;476;131;109;49;0;30;98;192;1
BIZKAIA;78;PORTUGALETE;4;2;U;1012;617;2;615;12;603;395;110;44;41;5;37;135;230;1
BIZKAIA;78;PORTUGALETE;4;3;U;839;454;2;452;4;448;385;63;64;27;1;14;119;159;1
BIZKAIA;78;PORTUGALETE;4;4;U;1179;665;2;663;12;651;514;104;110;42;3;25;135;230;2
BIZKAIA;78;PORTUGALETE;4;5;U;573;327;1;326;3;323;246;65;65;27;0;19;43;104;0
BIZKAIA;78;PORTUGALETE;4;6;A;634;341;1;340;7;333;293;64;36;27;0;13;78;114;1
BIZKAIA;78;PORTUGALETE;4;6;B;721;357;0;357;7;350;364;64;47;23;0;14;69;133;0
BIZKAIA;78;PORTUGALETE;4;7;A;639;345;0;345;12;333;294;59;38;29;1;5;67;134;0
BIZKAIA;78;PORTUGALETE;4;7;B;669;376;1;375;14;361;293;75;44;21;0;12;59;150;0
BIZKAIA;78;PORTUGALETE;5;1;A;570;335;1;334;5;329;235;84;31;54;2;9;58;91;0
BIZKAIA;78;PORTUGALETE;5;1;B;637;302;4;298;6;292;335;66;43;40;1;10;44;88;0
BIZKAIA;78;PORTUGALETE;5;2;A;642;372;2;370;12;358;270;84;40;40;2;22;79;91;0
BIZKAIA;78;PORTUGALETE;5;2;B;631;362;5;357;6;351;269;61;50;24;3;15;88;109;1
BIZKAIA;79;ERRIGOITI;1;1;U;379;309;0;309;2;307;70;153;7;78;0;66;2;1;0
BIZKAIA;80;VALLE DE TR?PAGA-TRAPAGARAN;1;1;U;1263;755;3;752;13;739;508;242;64;91;3;37;90;212;0
BIZKAIA;80;VALLE DE TR?PAGA-TRAPAGARAN;1;2;A;534;342;3;339;7;332;192;98;29;46;1;14;35;109;0
BIZKAIA;80;VALLE DE TR?PAGA-TRAPAGARAN;1;2;B;595;379;5;374;4;370;216;132;21;54;1;22;51;89;0
BIZKAIA;80;VALLE DE TR?PAGA-TRAPAGARAN;1;3;U;755;419;3;416;7;409;336;117;35;54;0;15;65;122;1
BIZKAIA;80;VALLE DE TR?PAGA-TRAPAGARAN;1;4;U;1035;655;4;651;18;633;380;232;84;68;0;26;88;135;0
BIZKAIA;80;VALLE DE TR?PAGA-TRAPAGARAN;1;5;U;648;357;9;348;0;348;291;87;23;72;1;17;67;81;0
BIZKAIA;80;VALLE DE TR?PAGA-TRAPAGARAN;1;6;A;376;248;0;248;5;243;128;125;17;28;0;12;27;34;0
BIZKAIA;80;VALLE DE TR?PAGA-TRAPAGARAN;1;6;B;372;190;0;190;1;189;182;58;18;33;0;11;30;39;0
BIZKAIA;80;VALLE DE TR?PAGA-TRAPAGARAN;1;7;U;584;325;5;320;3;317;259;98;27;34;2;3;58;95;0
BIZKAIA;80;VALLE DE TR?PAGA-TRAPAGARAN;1;8;U;1031;569;6;563;17;546;462;147;42;85;4;13;90;165;0
BIZKAIA;80;VALLE DE TR?PAGA-TRAPAGARAN;1;9;A;747;412;4;408;7;401;335;116;32;51;1;16;75;110;0
BIZKAIA;80;VALLE DE TR?PAGA-TRAPAGARAN;1;9;B;841;488;4;484;8;476;353;117;40;70;1;22;97;129;0
BIZKAIA;80;VALLE DE TR?PAGA-TRAPAGARAN;1;10;U;1204;736;2;734;15;719;468;229;52;86;2;51;88;210;1
BIZKAIA;80;VALLE DE TR?PAGA-TRAPAGARAN;2;1;A;343;253;3;250;0;250;90;69;14;75;0;2;6;84;0
BIZKAIA;80;VALLE DE TR?PAGA-TRAPAGARAN;2;1;B;506;359;5;354;2;352;147;144;7;31;0;2;18;150;0
BIZKAIA;81;LEZAMA;1;1;A;882;666;5;661;6;655;216;447;27;109;0;42;17;13;0
BIZKAIA;81;LEZAMA;1;1;B;752;534;6;528;1;527;218;347;25;81;1;30;23;20;0
BIZKAIA;82;SANTURTZI;1;1;U;846;577;2;575;7;568;269;228;133;62;1;32;62;50;0
BIZKAIA;82;SANTURTZI;1;2;A;646;408;0;408;7;401;238;106;69;44;2;24;59;97;0
BIZKAIA;82;SANTURTZI;1;2;B;670;413;2;411;7;404;257;108;53;48;2;28;59;103;3
BIZKAIA;82;SANTURTZI;1;3;A;597;335;3;332;4;328;262;92;45;42;2;21;48;78;0
BIZKAIA;82;SANTURTZI;1;3;B;614;343;2;341;6;335;271;79;41;44;1;22;59;88;1
BIZKAIA;82;SANTURTZI;1;4;A;732;425;5;420;8;412;307;129;48;56;1;23;66;89;0
BIZKAIA;82;SANTURTZI;1;4;B;716;430;1;429;9;420;286;111;42;58;2;27;74;106;0
BIZKAIA;82;SANTURTZI;1;5;A;706;449;0;449;7;442;257;148;78;61;0;28;49;78;0
BIZKAIA;82;SANTURTZI;1;5;B;790;474;0;474;8;466;316;149;99;48;0;25;70;75;0
BIZKAIA;82;SANTURTZI;1;6;A;591;354;2;352;8;344;237;103;60;41;3;37;45;55;0
BIZKAIA;82;SANTURTZI;1;6;B;641;400;2;398;8;390;241;132;56;49;1;50;34;67;1
BIZKAIA;82;SANTURTZI;1;7;A;671;372;2;370;4;366;299;96;33;51;2;21;62;98;3
BIZKAIA;82;SANTURTZI;1;7;B;738;400;6;394;5;389;338;92;54;68;0;21;56;98;0
BIZKAIA;82;SANTURTZI;1;8;U;699;413;0;413;3;410;286;100;56;85;1;8;60;99;1
BIZKAIA;82;SANTURTZI;1;9;A;727;410;2;408;10;398;317;97;53;57;3;19;63;105;1
BIZKAIA;82;SANTURTZI;1;9;B;657;362;1;361;1;360;295;83;49;58;1;8;68;93;0
BIZKAIA;82;SANTURTZI;1;10;A;631;341;2;339;7;332;290;69;39;43;1;14;46;120;0
BIZKAIA;82;SANTURTZI;1;10;B;699;351;5;346;2;344;348;80;37;42;0;15;68;101;1
BIZKAIA;82;SANTURTZI;1;11;A;661;315;3;312;3;309;346;76;28;34;0;12;38;121;0
BIZKAIA;82;SANTURTZI;1;11;B;639;323;2;321;6;315;316;51;46;29;1;11;50;127;0
BIZKAIA;82;SANTURTZI;1;12;U;867;437;1;436;8;428;430;112;21;101;0;10;63;121;0
BIZKAIA;82;SANTURTZI;1;13;U;863;528;1;527;8;519;335;142;29;122;1;24;94;106;1
BIZKAIA;82;SANTURTZI;1;14;A;786;453;1;452;2;450;333;96;45;104;2;25;91;86;1
BIZKAIA;82;SANTURTZI;1;14;B;849;480;4;476;7;469;369;109;53;82;1;17;98;109;0
BIZKAIA;82;SANTURTZI;1;15;U;490;314;5;309;4;305;176;103;46;48;0;38;28;42;0
BIZKAIA;82;SANTURTZI;1;16;U;1240;763;5;758;10;748;477;187;64;213;0;28;109;147;0
BIZKAIA;82;SANTURTZI;1;17;U;816;513;1;512;6;506;303;166;74;47;0;19;94;106;0
BIZKAIA;82;SANTURTZI;2;1;A;601;355;5;350;1;349;246;91;29;45;0;19;58;106;1
BIZKAIA;82;SANTURTZI;2;1;B;652;369;3;366;6;360;283;77;54;46;0;18;55;110;0
BIZKAIA;82;SANTURTZI;2;2;U;599;375;4;371;7;364;224;117;46;53;2;8;60;77;1
BIZKAIA;82;SANTURTZI;2;3;A;720;434;1;433;5;428;286;115;53;65;0;28;60;106;1
BIZKAIA;82;SANTURTZI;2;3;B;700;394;4;390;3;387;306;118;43;54;0;14;55;101;2
BIZKAIA;82;SANTURTZI;2;4;U;897;467;3;464;3;461;430;87;49;45;4;16;82;176;2
BIZKAIA;82;SANTURTZI;2;5;U;1146;711;4;707;6;701;435;292;120;84;4;39;71;90;1
BIZKAIA;82;SANTURTZI;2;6;U;543;342;0;342;4;338;201;118;50;63;1;27;25;54;0
BIZKAIA;82;SANTURTZI;2;7;U;1060;634;5;629;8;621;426;237;102;81;1;34;58;108;0
BIZKAIA;82;SANTURTZI;2;8;A;690;459;2;457;11;446;231;186;84;50;1;18;39;68;0
BIZKAIA;82;SANTURTZI;2;8;B;727;446;6;440;4;436;281;146;110;42;0;18;41;78;1
BIZKAIA;82;SANTURTZI;3;1;U;1274;764;6;758;8;750;510;228;114;65;0;46;130;167;0
BIZKAIA;82;SANTURTZI;3;2;U;974;583;0;583;9;574;391;193;70;83;2;13;86;125;2
BIZKAIA;82;SANTURTZI;3;3;U;816;434;2;432;5;427;382;90;67;43;3;7;96;121;0
BIZKAIA;82;SANTURTZI;3;4;A;565;300;2;298;1;297;265;51;44;21;1;9;63;105;3
BIZKAIA;82;SANTURTZI;3;4;B;599;310;0;310;6;304;289;66;48;41;2;15;56;75;1
BIZKAIA;82;SANTURTZI;3;5;A;604;349;2;347;4;343;255;72;42;40;1;4;48;134;2
BIZKAIA;82;SANTURTZI;3;5;B;721;421;5;416;9;407;300;81;47;45;0;18;60;151;5
BIZKAIA;82;SANTURTZI;3;6;U;947;530;2;528;8;520;417;116;49;31;6;22;118;177;1
BIZKAIA;82;SANTURTZI;3;7;U;883;527;2;525;7;518;356;100;72;41;0;20;109;172;4
BIZKAIA;82;SANTURTZI;4;1;U;920;516;1;515;7;508;404;111;53;49;1;22;77;193;2
BIZKAIA;82;SANTURTZI;4;2;U;873;454;7;447;5;442;419;102;55;51;3;22;87;122;0
BIZKAIA;82;SANTURTZI;4;3;U;994;513;7;506;5;501;481;115;38;93;2;19;103;131;0
BIZKAIA;82;SANTURTZI;4;4;U;542;260;2;258;5;253;282;66;25;42;0;6;50;64;0
BIZKAIA;82;SANTURTZI;4;5;U;653;314;0;314;3;311;339;74;23;50;0;4;63;95;2
BIZKAIA;82;SANTURTZI;5;1;U;705;287;2;285;2;283;418;53;18;34;3;19;68;86;2
BIZKAIA;82;SANTURTZI;5;2;A;513;255;3;252;3;249;258;39;11;43;0;3;47;105;1
BIZKAIA;82;SANTURTZI;5;2;B;588;268;1;267;0;267;320;49;17;20;2;4;39;135;1
BIZKAIA;83;ORTUELLA;1;1;U;993;556;2;554;4;550;437;127;47;73;0;33;78;192;0
BIZKAIA;83;ORTUELLA;1;2;A;796;463;3;460;7;453;333;99;24;67;0;24;94;145;0
BIZKAIA;83;ORTUELLA;1;2;B;893;554;0;554;10;544;339;127;42;50;2;16;142;165;0
BIZKAIA;83;ORTUELLA;1;3;A;499;339;0;339;3;336;160;87;28;28;0;16;73;104;0
BIZKAIA;83;ORTUELLA;1;3;B;525;338;2;336;5;331;187;71;26;27;1;27;59;120;0
BIZKAIA;83;ORTUELLA;1;4;U;763;460;2;458;5;453;303;120;37;35;0;16;97;147;1
BIZKAIA;83;ORTUELLA;1;5;A;761;463;11;452;6;446;298;146;25;43;0;41;71;120;0
BIZKAIA;83;ORTUELLA;1;5;B;896;551;3;548;7;541;345;176;36;59;1;53;81;135;0
BIZKAIA;83;ORTUELLA;2;1;A;747;469;2;467;1;466;278;146;27;65;1;28;63;134;2
BIZKAIA;83;ORTUELLA;2;1;B;213;151;0;151;6;145;62;50;8;25;0;21;10;31;0
BIZKAIA;84;SESTAO;1;1;A;698;403;3;400;6;394;295;73;48;48;0;26;85;114;0
BIZKAIA;84;SESTAO;1;1;B;799;475;1;474;8;466;324;104;50;44;1;28;88;151;0
BIZKAIA;84;SESTAO;1;2;A;567;351;3;348;6;342;216;97;55;32;0;15;59;83;1
BIZKAIA;84;SESTAO;1;2;B;749;440;2;438;5;433;309;111;61;43;2;25;78;112;1
BIZKAIA;84;SESTAO;1;3;A;754;458;0;458;4;454;296;119;97;37;3;27;56;114;1
BIZKAIA;84;SESTAO;1;3;B;803;469;0;469;5;464;334;102;97;45;0;29;72;118;1
BIZKAIA;84;SESTAO;1;4;A;672;350;1;349;6;343;322;76;50;36;1;6;59;114;1
BIZKAIA;84;SESTAO;1;4;B;708;413;0;413;6;407;295;89;70;35;2;10;97;104;0
BIZKAIA;84;SESTAO;1;5;U;722;433;1;432;3;429;289;141;61;52;1;15;50;109;0
BIZKAIA;84;SESTAO;1;6;A;652;323;0;323;2;321;329;78;51;20;1;8;58;105;0
BIZKAIA;84;SESTAO;1;6;B;752;421;4;417;4;413;331;84;70;11;3;14;84;146;1
BIZKAIA;84;SESTAO;1;7;U;1206;718;3;715;9;706;488;164;108;54;2;31;125;222;0
BIZKAIA;84;SESTAO;1;8;U;1105;653;1;652;8;644;452;154;121;45;0;25;106;193;0
BIZKAIA;84;SESTAO;2;1;U;950;507;1;506;10;496;443;141;59;64;1;25;83;123;0
BIZKAIA;84;SESTAO;2;2;U;1120;611;2;609;8;601;509;164;63;63;0;45;118;146;2
BIZKAIA;84;SESTAO;2;3;U;1133;726;9;717;10;707;407;194;92;93;0;27;131;170;0
BIZKAIA;84;SESTAO;2;4;A;524;293;0;293;6;287;231;75;22;49;0;22;48;71;0
BIZKAIA;84;SESTAO;2;4;B;645;361;0;361;6;355;284;95;30;50;0;19;61;100;0
BIZKAIA;84;SESTAO;2;5;U;1153;617;1;616;12;604;536;101;75;73;0;24;154;176;1
BIZKAIA;84;SESTAO;2;6;U;874;461;3;458;11;447;413;95;62;32;1;22;93;142;0
BIZKAIA;84;SESTAO;3;1;U;870;520;6;514;5;509;350;134;68;56;1;20;88;142;0
BIZKAIA;84;SESTAO;3;2;U;1012;521;5;516;5;511;491;124;63;60;0;14;109;141;0
BIZKAIA;84;SESTAO;3;3;U;835;395;3;392;10;382;440;77;28;45;2;14;79;137;0
BIZKAIA;84;SESTAO;3;4;U;1052;501;3;498;4;494;551;108;43;59;2;22;90;170;0
BIZKAIA;84;SESTAO;3;5;U;922;445;1;444;8;436;477;95;60;49;1;14;73;141;3
BIZKAIA;84;SESTAO;3;6;U;740;450;2;448;5;443;290;117;49;53;1;15;84;123;1
BIZKAIA;84;SESTAO;4;1;A;655;383;2;381;5;376;272;71;59;25;0;15;72;133;1
BIZKAIA;84;SESTAO;4;1;B;640;352;2;350;3;347;288;69;52;43;0;9;72;102;0
BIZKAIA;84;SESTAO;4;2;A;814;400;2;398;11;387;414;59;54;47;1;8;108;108;2
BIZKAIA;84;SESTAO;4;2;B;865;444;0;444;10;434;421;84;56;49;1;6;108;130;0
BIZKAIA;84;SESTAO;4;3;A;815;424;3;421;10;411;391;92;44;32;3;8;83;148;1
BIZKAIA;84;SESTAO;4;3;B;979;528;13;515;12;503;451;87;61;46;3;9;130;167;0
BIZKAIA;84;SESTAO;4;4;A;781;341;5;336;5;331;440;57;25;38;1;14;86;109;1
BIZKAIA;84;SESTAO;4;4;B;799;376;2;374;2;372;423;70;27;64;1;12;76;119;3
BIZKAIA;84;SESTAO;4;5;U;1190;583;3;580;20;560;607;117;60;48;2;26;105;202;0
BIZKAIA;85;SOPELANA;1;1;A;883;550;8;542;17;525;333;257;49;97;2;38;47;34;1
BIZKAIA;85;SOPELANA;1;1;B;788;464;9;455;6;449;324;204;37;103;1;25;36;43;0
BIZKAIA;85;SOPELANA;1;2;A;757;475;12;463;0;463;282;203;25;102;0;27;48;57;1
BIZKAIA;85;SOPELANA;1;2;B;718;426;4;422;4;418;292;161;20;95;1;23;64;54;0
BIZKAIA;85;SOPELANA;1;3;A;584;348;3;345;6;339;236;124;25;91;0;23;22;54;0
BIZKAIA;85;SOPELANA;1;3;B;583;341;0;341;8;333;242;116;41;58;1;24;42;51;0
BIZKAIA;85;SOPELANA;1;4;A;690;431;1;430;6;424;259;144;40;111;0;37;33;59;0
BIZKAIA;85;SOPELANA;1;4;B;657;422;4;418;11;407;235;156;32;86;0;40;37;55;1
BIZKAIA;85;SOPELANA;1;5;A;652;402;0;402;10;392;250;192;26;77;0;36;33;28;0
BIZKAIA;85;SOPELANA;1;5;B;593;340;2;338;9;329;253;151;33;73;0;31;30;11;0
BIZKAIA;86;SOPUERTA;1;1;U;904;615;0;615;9;606;289;214;51;65;0;187;29;60;0
BIZKAIA;86;SOPUERTA;1;2;U;926;601;3;598;10;588;325;229;50;69;3;68;36;133;0
BIZKAIA;87;TRUCIOS-TURTZIOZ;1;1;U;441;310;9;301;1;300;131;186;46;18;0;16;3;31;0
BIZKAIA;88;UBIDE;1;1;U;137;124;0;124;1;123;13;48;13;53;0;5;4;0;0
BIZKAIA;89;URDULIZ;1;1;A;778;556;6;550;15;535;222;259;20;136;0;46;27;47;0
BIZKAIA;89;URDULIZ;1;1;B;688;453;2;451;3;448;235;215;36;95;0;29;20;52;1
BIZKAIA;89;URDULIZ;1;2;U;700;492;2;490;4;486;208;286;29;95;0;33;14;29;0
BIZKAIA;90;BALMASEDA;1;1;A;537;348;6;342;4;338;189;153;36;41;1;35;5;67;0
BIZKAIA;90;BALMASEDA;1;1;B;708;444;3;441;6;435;264;179;47;50;1;47;13;98;0
BIZKAIA;90;BALMASEDA;1;2;U;686;459;2;457;7;450;227;183;61;54;1;45;21;84;1
BIZKAIA;90;BALMASEDA;1;3;U;810;542;4;538;7;531;268;220;74;51;1;26;24;135;0
BIZKAIA;90;BALMASEDA;1;4;U;968;637;6;631;7;624;331;249;79;77;1;49;31;137;1
BIZKAIA;90;BALMASEDA;2;1;A;529;371;4;367;3;364;158;174;33;32;2;20;18;84;1
BIZKAIA;90;BALMASEDA;2;1;B;627;440;0;440;8;432;187;195;32;39;2;31;23;109;1
BIZKAIA;90;BALMASEDA;2;2;A;586;370;1;369;9;360;216;135;39;39;1;16;23;107;0
BIZKAIA;90;BALMASEDA;2;2;B;682;405;3;402;5;397;277;164;34;41;1;34;11;112;0
BIZKAIA;91;ATXONDO;1;1;A;951;622;3;619;18;601;329;299;34;148;7;27;34;51;1
BIZKAIA;91;ATXONDO;1;1;B;216;172;0;172;2;170;44;109;4;41;0;13;3;0;0
BIZKAIA;92;BEDIA;1;1;U;869;696;0;696;3;693;173;458;43;95;0;40;21;36;0
BIZKAIA;93;AREATZA;1;1;U;935;721;17;704;7;697;214;367;91;119;2;52;25;40;1
BIZKAIA;94;IGORRE;1;1;A;982;721;8;713;0;713;261;400;45;152;3;70;12;31;0
BIZKAIA;94;IGORRE;1;1;B;795;562;2;560;5;555;233;312;27;114;0;45;13;43;1
BIZKAIA;94;IGORRE;1;2;A;641;482;4;478;7;471;159;226;8;116;1;89;14;17;0
BIZKAIA;94;IGORRE;1;2;B;566;457;5;452;5;447;109;237;17;85;0;100;4;3;1
BIZKAIA;95;ZALDIBAR;1;1;A;575;333;4;329;4;325;242;130;36;66;0;38;7;48;0
BIZKAIA;95;ZALDIBAR;1;1;B;451;253;2;251;2;249;198;75;28;50;1;26;25;44;0
BIZKAIA;95;ZALDIBAR;1;2;U;622;367;3;364;3;361;255;120;55;78;1;21;28;57;1
BIZKAIA;95;ZALDIBAR;1;3;U;809;457;3;454;1;453;352;119;69;67;1;29;46;122;0
BIZKAIA;96;ZALLA;1;1;A;783;587;12;575;9;566;196;321;43;54;1;47;42;58;0
BIZKAIA;96;ZALLA;1;1;B;898;651;23;628;6;622;247;333;47;67;2;57;36;79;1
BIZKAIA;96;ZALLA;1;2;U;645;467;3;464;3;461;178;292;20;65;1;29;8;46;0
BIZKAIA;96;ZALLA;1;3;A;648;475;5;470;6;464;173;231;26;38;3;39;35;92;0
BIZKAIA;96;ZALLA;1;3;B;735;505;5;500;8;492;230;260;21;44;4;49;33;81;0
BIZKAIA;96;ZALLA;1;4;U;560;459;6;453;6;447;101;290;28;26;0;25;20;58;0
BIZKAIA;96;ZALLA;2;1;A;806;556;10;546;8;538;250;307;45;31;1;40;29;85;0
BIZKAIA;96;ZALLA;2;1;B;885;631;8;623;12;611;254;386;47;40;0;46;16;76;0
BIZKAIA;97;ZARATAMO;1;1;U;616;442;3;439;4;435;174;187;19;141;1;54;20;12;1
BIZKAIA;97;ZARATAMO;1;2;U;682;461;1;460;7;453;221;140;13;67;1;95;35;101;1
BIZKAIA;901;DERIO;1;1;A;906;572;6;566;14;552;334;224;35;69;0;59;35;130;0
BIZKAIA;901;DERIO;1;1;B;998;610;5;605;13;592;388;226;70;85;1;35;44;131;0
BIZKAIA;901;DERIO;1;2;U;733;522;6;516;7;509;211;288;48;57;0;52;21;43;0
BIZKAIA;901;DERIO;1;3;A;648;407;5;402;13;389;241;140;32;37;0;22;40;117;1
BIZKAIA;901;DERIO;1;3;B;685;432;8;424;9;415;253;144;34;54;3;20;33;126;1
BIZKAIA;902;ERANDIO;1;1;A;680;375;2;373;5;368;305;154;27;52;3;28;28;76;0
BIZKAIA;902;ERANDIO;1;1;B;652;362;0;362;5;357;290;126;35;56;0;31;33;76;0
